793,0.03,25.22,-142.37,,,
794,0.03,25.25,-139.35,,,
795,0.03,25.28,-142.87,,,
796,0.03,25.31,-140.98,,,
797,0.03,25.34,-139.27,,,
798,0.03,25.38,-136.8,,,
799,0.03,25.41,-138.08,,,
800,0.03,25.44,-137.32,,,
801,0.03,25.47,-140.53,,,
802,0.03,25.5,-143.68,,,
803,0.03,25.53,-140.11,,,
804,0.03,25.56,-138.27,,,
805,0.03,25.59,-141.67,,,
806,0.03,25.62,-138.28,,,
807,0.03,25.65,-131.83,,,
808,0.03,25.69,-138.73,,,
809,0.03,25.72,-148.35,,,
810,0.03,25.75,-143.06,,,
811,0.03,25.78,-133.67,,,
812,0.03,25.81,-131.26,,,
813,0.03,25.84,-141.34,,,
814,0.03,25.87,-140.84,,,
815,0.03,25.9,-133.73,,,
816,0.03,25.93,-140.64,,,
817,0.03,25.96,-150.19,,,
818,0.03,26,-149.69,,,
819,0.03,26.03,-146.42,,,
820,0.03,26.06,-143.81,,,
821,0.03,26.09,-144.9,,,
822,0.03,26.12,-147.64,,,
823,0.03,26.15,-147.31,,,
824,0.03,26.18,-145.21,,,
825,0.03,26.21,-144.37,,,
826,0.03,26.24,-143.58,,,
827,0.03,26.27,-145.11,,,
828,0.03,26.31,-142.52,,,
829,0.03,26.34,-139.1,,,
830,0.03,26.37,-133.58,,,
831,0.03,26.4,-132.23,,,
832,0.03,26.43,-131.28,,,
833,0.03,26.46,-133.52,,,
834,0.03,26.49,-137.16,,,
835,0.03,26.52,-139.22,,,
836,0.03,26.55,-135.62,,,
837,0.03,26.58,-137.21,,,
838,0.03,26.62,-136.47,,,
839,0.03,26.65,-133.86,,,
840,0.03,26.68,-134.46,,,
841,0.03,26.71,-133.41,,,
842,0.03,26.74,-134.29,,,
843,0.03,26.77,-139.13,,,
844,0.03,26.8,-136.63,,,
845,0.03,26.83,-130.38,,,
846,0.03,26.86,-127.56,,,
847,0.03,26.89,-132.12,,,
848,0.03,26.93,-126.68,,,
849,0.03,26.96,-124.69,,,
850,0.03,26.99,-131.02,,,
851,0.03,27.02,-131.78,,,
852,0.03,27.05,-126.8,,,
853,0.03,27.08,-128.74,,,
854,0.03,27.14,-129.91,,,
855,0.03,27.17,-128.68,,,
856,0.03,27.2,-127.64,,,
857,0.03,27.23,-131.18,,,
858,0.03,27.27,-133.01,,,
859,0.03,27.3,-131.16,,,
860,0.03,27.33,-133.27,,,
861,0.03,27.36,-133.81,,,
862,0.03,27.39,-133,,,
863,0.03,27.42,-131.95,,,
864,0.03,27.45,-131.61,,,
865,0.03,27.48,-135.46,,,
866,0.03,27.51,-136.8,,,
867,0.03,27.54,-141.48,,,
868,0.03,27.58,-143.13,,,
869,0.03,27.61,-143.36,,,
870,0.03,27.64,-144.1,,,
871,0.03,27.67,-143.44,,,
872,0.03,27.7,-142.5,,,
873,0.03,27.73,-142.53,,,
874,0.03,27.76,-147,,,
875,0.03,27.79,-149.23,,,
876,0.03,27.82,-146.6,,,
877,0.03,27.85,-144.79,,,
878,0.03,27.89,-144.04,,,
879,0.03,27.92,-148.71,,,
880,0.03,27.95,-148.09,,,
881,0.03,27.98,-143.87,,,
882,0.03,28.01,-142.48,,,
883,0.03,28.04,-141.81,,,
884,0.03,28.07,-147.05,,,
885,0.03,28.1,-148.83,,,
886,0.03,28.13,-148.92,,,
887,0.03,28.16,-146.26,,,
888,0.03,28.2,-145.97,,,
889,0.03,28.23,-144.09,,,
890,0.03,28.26,-145.96,,,
891,0.03,28.29,-147.49,,,
892,0.03,28.32,-147.36,,,
893,0.03,28.35,-144.06,,,
894,0.03,28.38,-143.72,,,
895,0.03,28.41,-147.89,,,
896,0.03,28.44,-146.53,,,
897,0.03,28.47,-143.97,,,
898,0.03,28.51,-143.18,,,
899,0.03,28.54,-142.85,,,
900,0.03,28.57,-147.63,,,
901,0.03,28.6,-148.08,,,
902,0.03,28.66,-148.64,,,
903,0.03,28.69,-149.31,,,
904,0.03,28.72,-148.36,,,
905,0.03,28.75,-146.46,,,
906,0.03,28.78,-144.63,,,
907,0.03,28.82,-156.37,,,
908,0.03,28.88,-154.87,,,
909,0.03,28.91,-148.45,,,
910,0.03,28.94,-146.43,,,
911,0.03,28.97,-149.83,,,
912,0.03,29,-148.77,,,
913,0.03,29.03,-145.02,,,
914,0.03,29.06,-142.98,,,
915,0.03,29.09,-142.4,,,
916,0.03,29.12,-146.04,,,
917,0.03,29.16,-148.17,,,
918,0.03,29.22,-146.75,,,
919,0.03,29.25,-143.74,,,
920,0.03,29.28,-143.02,,,
921,0.03,29.31,-144.33,,,
922,0.03,29.34,-144.9,,,
923,0.03,29.37,-147.54,,,
924,0.03,29.4,-143.95,,,
925,0.03,29.43,-140.89,,,
926,0.03,29.47,-144.13,,,
927,0.03,29.5,-142.52,,,
928,0.03,29.53,-140.75,,,
929,0.03,29.56,-143.64,,,
930,0.03,29.59,-146.57,,,
931,0.03,29.62,-144.29,,,
932,0.03,29.65,-143.28,,,
933,0.03,29.68,-146.8,,,
934,0.03,29.71,-146.02,,,
935,0.03,29.74,-147.67,,,
936,0.03,29.78,-143.01,,,
937,0.03,29.81,-142.9,,,
938,0.03,29.84,-147.55,,,
939,0.03,29.87,-145.11,,,
940,0.03,29.9,-146.12,,,
941,0.03,29.93,-144.3,,,
942,0.03,29.96,-149.31,,,
943,0.03,29.99,-145.75,,,
944,0.03,30.02,-143.58,,,
945,0.03,30.05,-142.46,,,
946,0.03,30.09,-141.6,,,
947,0.03,30.15,-141.04,,,
948,0.03,30.18,-139.37,,,
949,0.03,30.21,-143.02,,,
950,0.03,30.24,-144.81,,,
951,0.03,30.27,-147.46,,,
952,0.03,30.3,-146.03,,,
953,0.03,30.33,-142.73,,,
954,0.03,30.36,-143.3,,,
955,0.03,30.4,-148.8,,,
956,0.03,30.43,-147.45,,,
957,0.03,30.46,-145.09,,,
958,0.03,30.49,-143.05,,,
959,0.03,30.55,-146.34,,,
960,0.03,30.58,-146.81,,,
961,0.03,30.61,-141.53,,,
962,0.03,30.64,-140.36,,,
963,0.03,30.67,-143.47,,,
964,0.03,30.71,-145.08,,,
965,0.03,30.74,-142.6,,,
966,0.03,30.77,-152.02,,,
967,0.03,30.8,-155.95,,,
968,0.03,30.83,-150.24,,,
969,0.03,30.89,-151.4,,,
970,0.03,30.92,-160.71,,,
971,0.03,30.95,-162.18,,,
972,0.03,30.98,-160.9,,,
973,0.03,31.01,-161.24,,,
974,0.03,31.05,-163.3,,,
975,0.03,31.08,-166.69,,,
976,0.03,31.11,-166.43,,,
977,0.03,31.14,-166.42,,,
978,0.03,31.17,-167.73,,,
979,0.03,31.2,-167.77,,,
980,0.03,31.23,-165.18,,,
981,0.03,31.26,-166.7,,,
982,0.03,31.29,-168.26,,,
983,0.03,31.32,-170.76,,,
984,0.03,31.36,-168.9,,,
985,0.03,31.39,-170.84,,,
986,0.03,31.42,-173.61,,,
987,0.03,31.45,-169.14,,,
988,0.03,31.48,-168.83,,,
989,0.03,31.51,-168.75,,,
990,0.03,31.54,-169.05,,,
991,0.03,31.57,-171.11,,,
992,0.03,31.6,-168.87,,,
993,0.03,31.63,-165.3,,,
994,0.03,31.67,-166.83,,,
995,0.03,31.7,-170.29,,,
996,0.03,31.73,-167.25,,,
997,0.03,31.76,-166.28,,,
998,0.03,31.79,-168.16,,,
999,0.03,31.82,-169.69,,,
1000,0.03,31.85,-169.32,,,
1001,0.03,31.88,-165.93,,,
1002,0.03,31.91,-163.18,,,
1003,0.03,31.94,-163.76,,,
1004,0.03,31.98,-164.99,,,
1005,0.03,32.01,-165.71,,,
1006,0.03,32.04,-165.86,,,
1007,0.03,32.07,-170.89,,,
1008,0.03,32.1,-172.91,,,
1009,0.03,32.13,-168.95,,,
1010,0.03,32.16,-168.04,,,
1011,0.03,32.19,-174.88,,,
1012,0.03,32.22,-174.56,,,
1013,0.03,32.25,-173.81,,,
1014,0.03,32.29,-177.42,,,
1015,0.03,32.32,179.84,,,
1016,0.03,32.35,-179.87,,,
1017,0.03,32.38,176.32,,,
1018,0.03,32.41,175.56,,,
1019,0.03,32.44,176.82,,,
1020,0.03,32.47,174.41,,,
1021,0.03,32.5,165.23,,,
1022,0.03,32.53,168.86,,,
1023,0.03,32.56,168.96,,,
1024,0.03,32.6,166.37,,,
1025,0.03,32.63,162.31,,,
1026,0.03,32.66,161.26,,,
1027,0.03,32.69,164.33,,,
1028,0.03,32.75,162.6,,,
1029,0.03,32.78,164.09,,,
1030,0.03,32.81,153.32,,,
1031,0.03,32.84,149.57,,,
1032,0.03,32.9,150.26,,,
1033,0.03,32.94,152.62,,,
1034,0.03,32.97,154.39,,,
1035,0.03,33,151.92,,,
1036,0.03,33.03,148.24,,,
1037,0.03,33.06,145.22,,,
1038,0.03,33.09,143.29,,,
1039,0.03,33.12,144.42,,,
1040,0.03,33.15,141.81,,,
1041,0.03,33.18,145.57,,,
1042,0.03,33.21,144.91,,,
1043,0.03,33.25,143.92,,,
1044,0.03,33.28,134.8,,,
1045,0.03,33.31,140.22,,,
1046,0.03,33.34,140.74,,,
1047,0.03,33.37,129.11,,,
1048,0.03,33.4,128.88,,,
1049,0.03,33.43,129.31,,,
1050,0.03,33.46,127.54,,,
1051,0.03,33.49,118.75,,,
1052,0.03,33.52,116.45,,,
1053,0.03,33.56,124.3,,,
1054,0.03,33.59,123.9,,,
1055,0.03,33.62,121.66,,,
1056,0.03,33.65,118.46,,,
1057,0.03,33.68,116.71,,,
1058,0.03,33.71,122.44,,,
1059,0.03,33.74,122.81,,,
1060,0.03,33.77,123.49,,,
1061,0.03,33.8,122.65,,,
1062,0.03,33.83,120.09,,,
1063,0.03,33.87,106.52,,,
1064,0.03,33.9,109.75,,,
1065,0.03,33.93,111.64,,,
1066,0.03,33.96,109.12,,,
1067,0.03,33.99,106.54,,,
1068,0.03,34.02,105.32,,,
1069,0.03,34.05,103.62,,,
1070,0.03,34.08,109.53,,,
1071,0.03,34.11,109.76,,,
1072,0.03,34.14,99.82,,,
1073,0.03,34.18,105.05,,,
1074,0.03,34.21,111.05,,,
1075,0.03,34.24,98.43,,,
1076,0.03,34.27,98.46,,,
1077,0.03,34.3,102.09,,,
1078,0.03,34.36,98.72,,,
1079,0.03,34.39,81.35,,,
1080,0.03,34.42,81.26,,,
1081,0.03,34.45,90.43,,,
1082,0.03,34.49,100.98,,,
1083,0.03,34.52,82.27,,,
1084,0.03,34.55,79.49,,,
1085,0.03,34.58,83.5,,,
1086,0.03,34.61,87.45,,,
1087,0.03,34.64,89.14,,,
1088,0.03,34.67,79.55,,,
1089,0.03,34.7,76.78,,,
1090,0.03,34.73,83.59,,,
1091,0.03,34.76,73.97,,,
1092,0.03,34.79,68.32,,,
1093,0.03,34.83,68.32,,,
1094,0.03,34.89,68.96,,,
1095,0.03,34.92,60.79,,,
1096,0.03,34.95,55.92,,,
1097,0.03,34.98,60.38,,,
1098,0.03,35.01,60.32,,,
1099,0.03,35.04,47.47,,,
1100,0.03,35.07,53.53,,,
1101,0.03,35.1,51.12,,,
1102,0.03,35.14,42.88,,,
1103,0.03,35.17,39.44,,,
1104,0.03,35.23,39.92,,,
1105,0.03,35.26,44.73,,,
1106,0.03,35.29,42.61,,,
1107,0.03,35.32,35.82,,,
1108,0.03,35.35,38.76,,,
1109,0.03,35.38,39.1,,,
1110,0.03,35.41,39.38,,,
1111,0.03,35.45,32.79,,,
1112,0.03,35.48,31.69,,,
1113,0.03,35.51,32.99,,,
1114,0.03,35.54,29.05,,,
1115,0.03,35.57,28.49,,,
1116,0.03,35.6,34.17,,,
1117,0.03,35.63,33.41,,,
1118,0.03,35.66,31.91,,,
1119,0.03,35.69,25.9,,,
1120,0.03,35.72,26.36,,,
1121,0.03,35.76,30.11,,,
1122,0.03,35.79,25.12,,,
1123,0.03,35.82,23.12,,,
1124,0.03,35.85,30.24,,,
1125,0.03,35.88,26.42,,,
1126,0.03,35.91,24.06,,,
1127,0.03,35.94,26.87,,,
1128,0.03,35.97,27.79,,,
1129,0.03,36,25.26,,,
1130,0.03,36.03,26.28,,,
1131,0.03,36.07,26.99,,,
1132,0.03,36.1,28.6,,,
1133,0.03,36.13,29.18,,,
1134,0.03,36.16,39.21,,,
1135,0.03,36.19,44.02,,,
1136,0.03,36.22,36.44,,,
1137,0.03,36.25,39.47,,,
1138,0.03,36.28,38.41,,,
1139,0.03,36.31,40.94,,,
1140,0.03,36.34,44.15,,,
1141,0.03,36.38,44.96,,,
1142,0.03,36.41,45.29,,,
1143,0.03,36.44,46.13,,,
1144,0.03,36.47,46.02,,,
1145,0.03,36.5,42.46,,,
1146,0.03,36.53,42.2,,,
1147,0.03,36.56,42.46,,,
1148,0.03,36.59,38.31,,,
1149,0.03,36.62,38.15,,,
1150,0.03,36.65,40.42,,,
1151,0.03,36.68,28.78,,,
1152,0.03,36.72,21.04,,,
1153,0.03,36.75,34.76,,,
1154,0.03,36.78,31.46,,,
1155,0.03,36.81,25.19,,,
1156,0.03,36.84,24.35,,,
1157,0.03,36.87,26.81,,,
1158,0.03,36.9,28.56,,,
1159,0.03,36.93,26.84,,,
1160,0.03,36.99,19.18,,,
1161,0.03,37.03,17.78,,,
1162,0.03,37.06,25.49,,,
1163,0.03,37.09,24.54,,,
1164,0.03,37.12,15.36,,,
1165,0.03,37.15,12.15,,,
1166,0.03,37.18,24.87,,,
1167,0.03,37.21,25.36,,,
1168,0.03,37.24,21.3,,,
1169,0.03,37.27,18.54,,,
1170,0.03,37.3,19.15,,,
1171,0.03,37.34,18.85,,,
1172,0.03,37.37,20.36,,,
1173,0.03,37.4,22.32,,,
1174,0.03,37.43,25.18,,,
1175,0.03,37.46,27.43,,,
1176,0.03,37.49,29.39,,,
1177,0.03,37.52,23.96,,,
1178,0.03,37.55,24.54,,,
1179,0.03,37.58,25.36,,,
1180,0.03,37.61,24.78,,,
1181,0.03,37.65,25.23,,,
1182,0.03,37.68,26.61,,,
1183,0.03,37.71,28.98,,,
1184,0.03,37.74,26.89,,,
1185,0.03,37.77,26.91,,,
1186,0.03,37.8,25.51,,,
1187,0.03,37.83,26.46,,,
1188,0.03,37.86,33.28,,,
1189,0.03,37.89,33.31,,,
1190,0.03,37.92,33.33,,,
1191,0.03,37.96,32.77,,,
1192,0.03,37.99,34.34,,,
1193,0.03,38.02,28.09,,,
1194,0.03,38.05,28.38,,,
1195,0.03,38.08,28.61,,,
1196,0.03,38.11,30.03,,,
1197,0.03,38.14,35.27,,,
1198,0.03,38.17,35.84,,,
1199,0.03,38.2,31.36,,,
1200,0.03,38.23,33.09,,,
1201,0.03,38.27,35.54,,,
1202,0.03,38.3,37.25,,,
1203,0.03,38.33,34.45,,,
1204,0.03,38.36,35.88,,,
1205,0.03,38.39,36.25,,,
1206,0.03,38.42,37.86,,,
1207,0.03,38.45,38.45,,,
1208,0.03,38.48,38.74,,,
1209,0.03,38.51,36.83,,,
1210,0.03,38.54,34.11,,,
1211,0.03,38.58,30.6,,,
1212,0.03,38.61,31.5,,,
1213,0.03,38.64,29.82,,,
1214,0.03,38.67,32.11,,,
1215,0.03,38.7,34.05,,,
1216,0.03,38.73,32.84,,,
1217,0.03,38.76,24.28,,,
1218,0.03,38.79,24.75,,,
1219,0.03,38.82,27.87,,,
1220,0.03,38.85,27.96,,,
1221,0.03,38.88,28.14,,,
1222,0.03,38.92,25.12,,,
1223,0.03,38.95,32.26,,,
1224,0.03,38.98,32.17,,,
1225,0.03,39.01,31.96,,,
1226,0.03,39.04,27.09,,,
1227,0.03,39.07,26.71,,,
1228,0.03,39.1,28.03,,,
1229,0.03,39.16,28.46,,,
1230,0.03,39.19,28.44,,,
1231,0.03,39.26,29.78,,,
1232,0.03,39.29,35,,,
1233,0.03,39.32,34.27,,,
1234,0.03,39.35,34.75,,,
1235,0.03,39.38,30.61,,,
1236,0.03,39.41,25.6,,,
1237,0.03,39.44,33.82,,,
1238,0.03,39.47,36.21,,,
1239,0.03,39.5,35.58,,,
1240,0.03,39.54,35.19,,,
1241,0.03,39.57,35.61,,,
1242,0.03,39.6,36.77,,,
1243,0.03,39.63,32.77,,,
1244,0.03,39.66,33.3,,,
1245,0.03,39.69,32.18,,,
1246,0.03,39.72,33.53,,,
1247,0.03,39.75,37.86,,,
1248,0.03,39.78,42.21,,,
1249,0.03,39.81,38.99,,,
1250,0.03,39.85,35.83,,,
1251,0.03,39.88,38.79,,,
1252,0.03,39.91,40.36,,,
1253,0.03,39.94,36.32,,,
1254,0.03,39.97,35.11,,,
1255,0.03,40,39.44,,,
1256,0.03,40.03,43.01,,,
1257,0.03,40.06,37.61,,,
1258,0.03,40.09,31.48,,,
1259,0.03,40.12,40.4,,,
1260,0.03,40.16,45.51,,,
1261,0.03,40.19,30.52,,,
1262,0.03,40.22,33.66,,,
1263,0.03,40.25,40.38,,,
1264,0.03,40.28,40.16,,,
1265,0.03,40.31,33.74,,,
1266,0.03,40.34,35.05,,,
1267,0.03,40.37,36.68,,,
1268,0.03,40.4,36.82,,,
1269,0.03,40.43,34.69,,,
1270,0.03,40.47,34.69,,,
1271,0.03,40.5,35.3,,,
1272,0.03,40.53,36.6,,,
1273,0.03,40.56,38.47,,,
1274,0.03,40.59,38.39,,,
1275,0.03,40.62,34.09,,,
1276,0.03,40.65,34.13,,,
1277,0.03,40.68,28.65,,,
1278,0.03,40.71,30.12,,,
1279,0.03,40.74,33.44,,,
1280,0.03,40.77,29.89,,,
1281,0.03,40.81,31.03,,,
1282,0.03,40.84,30.63,,,
1283,0.03,40.87,31.09,,,
1284,0.03,40.9,35.63,,,
1285,0.03,40.96,36.04,,,
1286,0.03,40.99,29.33,,,
1287,0.03,41.02,30.18,,,
1288,0.03,41.05,35.43,,,
1289,0.03,41.08,37.03,,,
1290,0.03,41.12,36.43,,,
1291,0.03,41.15,38.96,,,
1292,0.03,41.18,40.79,,,
1293,0.03,41.21,38.29,,,
1294,0.03,41.24,37.39,,,
1295,0.03,41.27,37.37,,,
1296,0.03,41.3,39.23,,,
1297,0.03,41.33,44.4,,,
1298,0.03,41.36,37.86,,,
1299,0.03,41.39,36.55,,,
1300,0.03,41.43,38.3,,,
1301,0.03,41.46,40.63,,,
1302,0.03,41.49,39.25,,,
1303,0.03,41.52,37.92,,,
1304,0.03,41.55,40.79,,,
1305,0.03,41.58,48.38,,,
1306,0.03,41.61,42.24,,,
1307,0.03,41.64,39.55,,,
1308,0.03,41.67,38.14,,,
1309,0.03,41.7,38.89,,,
1310,0.03,41.74,39.8,,,
1311,0.03,41.8,40.17,,,
1312,0.03,41.83,34.72,,,
1313,0.03,41.86,35.01,,,
1314,0.03,41.89,47.95,,,
1315,0.03,41.92,50.12,,,
1316,0.03,41.95,44.99,,,
1317,0.03,41.98,40.55,,,
1318,0.03,42.01,43.07,,,
1319,0.03,42.05,49.51,,,
1320,0.03,42.08,53.15,,,
1321,0.03,42.11,54.84,,,
1322,0.03,42.14,56.4,,,
1323,0.03,42.17,45.38,,,
1324,0.03,42.2,46.47,,,
1325,0.03,42.23,55.53,,,
1326,0.03,42.26,54.91,,,
1327,0.03,42.29,53.33,,,
1328,0.03,42.32,49.26,,,
1329,0.03,42.36,57.23,,,
1330,0.03,42.39,58.07,,,
1331,0.03,42.42,55.7,,,
1332,0.03,42.45,55.87,,,
1333,0.03,42.48,52.24,,,
1334,0.03,42.51,53.28,,,
1335,0.03,42.54,51.59,,,
1336,0.03,42.57,52.29,,,
1337,0.03,42.6,51.62,,,
1338,0.03,42.63,57.47,,,
1339,0.03,42.66,51.58,,,
1340,0.03,42.7,58.96,,,
1341,0.03,42.73,56.57,,,
1342,0.03,42.76,49.06,,,
1343,0.03,42.79,48.26,,,
1344,0.03,42.82,50.55,,,
1345,0.03,42.85,57.11,,,
1346,0.03,42.88,49.9,,,
1347,0.03,42.91,49.66,,,
1348,0.03,42.94,50.7,,,
1349,0.03,42.97,50.93,,,
1350,0.03,43.01,46.77,,,
1351,0.03,43.04,47.08,,,
1352,0.03,43.07,43.94,,,
1353,0.03,43.1,40.74,,,
1354,0.03,43.13,41.85,,,
1355,0.03,43.16,43.79,,,
1356,0.03,43.19,44.87,,,
1357,0.03,43.22,42.92,,,
1358,0.03,43.25,42.29,,,
1359,0.03,43.28,43.25,,,
1360,0.03,43.32,42.81,,,
1361,0.03,43.35,42.5,,,
1362,0.03,43.38,44.68,,,
1363,0.03,43.41,45.01,,,
1364,0.03,43.44,44.84,,,
1365,0.03,43.47,46.32,,,
1366,0.03,43.5,45.33,,,
1367,0.03,43.53,43.43,,,
1368,0.03,43.56,41.64,,,
1369,0.03,43.59,45.72,,,
1370,0.03,43.63,46.61,,,
1371,0.03,43.66,45.39,,,
1372,0.03,43.69,44.04,,,
1373,0.03,43.72,45.37,,,
1374,0.03,43.75,44.42,,,
1375,0.03,43.78,39.59,,,
1376,0.03,43.81,39.38,,,
1377,0.03,43.84,41.65,,,
1378,0.03,43.87,45.06,,,
1379,0.03,43.9,40.23,,,
1380,0.03,43.94,43.11,,,
1381,0.03,43.97,55.97,,,
1382,0.03,44,55.79,,,
1383,0.03,44.03,49.71,,,
1384,0.03,44.06,54.55,,,
1385,0.03,44.09,56.63,,,
1386,0.03,44.12,51.79,,,
1387,0.03,44.15,61.35,,,
1388,0.03,44.18,65.5,,,
1389,0.03,44.21,61.75,,,
1390,0.03,44.25,55.75,,,
1391,0.03,44.28,53.68,,,
1392,0.03,44.34,53.97,,,
1393,0.03,44.37,64.93,,,
1394,0.03,44.4,65.19,,,
1395,0.03,44.43,53.28,,,
1396,0.03,44.46,59.2,,,
1397,0.03,44.52,61.4,,,
1398,0.03,44.55,55.97,,,
1399,0.03,44.59,56.9,,,
1400,0.03,44.62,61.31,,,
1401,0.03,44.68,57.47,,,
1402,0.03,44.71,53.14,,,
1403,0.03,44.74,65.4,,,
1404,0.03,44.77,65.77,,,
1405,0.03,44.83,64.19,,,
1406,0.03,44.86,64.94,,,
1407,0.03,44.9,65.26,,,
1408,0.03,44.96,65.24,,,
1409,0.03,44.99,65.44,,,
1410,0.03,45.02,69.57,,,
1411,0.03,45.05,69.63,,,
1412,0.03,45.08,65.06,,,
1413,0.03,45.11,69.08,,,
1414,0.03,45.14,70.4,,,
1415,0.03,45.21,71.3,,,
1416,0.03,45.24,70.33,,,
1417,0.03,45.27,68.01,,,
1418,0.03,45.3,67.97,,,
1419,0.03,45.33,73.14,,,
1420,0.03,45.36,75.22,,,
1421,0.03,45.39,77.84,,,
1422,0.03,45.42,73.75,,,
1423,0.03,45.45,63.78,,,
1424,0.03,45.48,67.93,,,
1425,0.03,45.52,66.23,,,
1426,0.03,45.55,65.49,,,
1427,0.03,45.61,59.65,,,
1428,0.03,45.64,54.69,,,
1429,0.03,45.67,55.37,,,
1430,0.03,45.7,62.07,,,
1431,0.03,45.73,65.94,,,
1432,0.03,45.76,61.96,,,
1433,0.03,45.79,62.63,,,
1434,0.03,45.83,54.97,,,
1435,0.03,45.86,50.36,,,
1436,0.03,45.89,55.42,,,
1437,0.03,45.92,68.95,,,
1438,0.03,45.98,66.77,,,
1439,0.03,46.01,53.11,,,
1440,0.03,46.04,54.47,,,
1441,0.03,46.07,60.03,,,
1442,0.03,46.14,60.85,,,
1443,0.03,46.17,57.86,,,
1444,0.03,46.2,57.36,,,
1445,0.03,46.23,63.66,,,
1446,0.03,46.26,59.93,,,
1447,0.03,46.29,57.37,,,
1448,0.03,46.32,55.63,,,
1449,0.03,46.35,60.16,,,
1450,0.03,46.38,59.37,,,
1451,0.03,46.41,56.69,,,
1452,0.03,46.48,58.14,,,
1453,0.03,46.51,61.8,,,
1454,0.03,46.54,59.8,,,
1455,0.03,46.57,64.29,,,
1456,0.03,46.6,67.05,,,
1457,0.03,46.63,68.02,,,
1458,0.03,46.66,63.79,,,
1459,0.03,46.69,64.98,,,
1460,0.03,46.72,65.59,,,
1461,0.03,46.75,64.53,,,
1462,0.03,46.79,67.49,,,
1463,0.03,46.82,69.82,,,
1464,0.03,46.85,70.3,,,
1465,0.03,46.88,67.88,,,
1466,0.03,46.91,67.78,,,
1467,0.03,46.94,70.5,,,
1468,0.03,46.97,70.67,,,
1469,0.03,47,71.9,,,
1470,0.03,47.03,71.75,,,
1471,0.03,47.06,68.03,,,
1472,0.03,47.1,66.49,,,
1473,0.03,47.13,68,,,
1474,0.03,47.16,67.19,,,
1475,0.03,47.19,71.79,,,
1476,0.03,47.22,69.91,,,
1477,0.03,47.25,68.12,,,
1478,0.03,47.28,66.36,,,
1479,0.03,47.31,69.28,,,
1480,0.03,47.34,72.17,,,
1481,0.03,47.37,68.03,,,
1482,0.03,47.41,69.34,,,
1483,0.03,47.44,68.22,,,
1484,0.03,47.47,70.5,,,
1485,0.03,47.5,70.23,,,
1486,0.03,47.53,72.83,,,
1487,0.03,47.56,73.82,,,
1488,0.03,47.59,82.07,,,
1489,0.03,47.62,74.78,,,
1490,0.03,47.65,70.49,,,
1491,0.03,47.68,74.25,,,
1492,0.03,47.72,72.6,,,
1493,0.03,47.75,61.25,,,
1494,0.03,47.78,82.25,,,
1495,0.03,47.81,85.46,,,
1496,0.03,47.84,66.09,,,
1497,0.03,47.9,64.35,,,
1498,0.03,47.93,84.12,,,
1499,0.03,47.96,75.6,,,
1500,0.03,47.99,67.68,,,
1501,0.03,48.03,70.99,,,
1502,0.03,48.06,81.33,,,
1503,0.03,48.09,81.85,,,
1504,0.03,48.12,82.73,,,
1505,0.03,48.15,73.32,,,
1506,0.03,48.18,72.76,,,
1507,0.03,48.21,79.87,,,
1508,0.03,48.24,85.23,,,
1509,0.03,48.27,74.91,,,
1510,0.03,48.3,68.67,,,
1511,0.03,48.33,89.01,,,
1512,0.03,48.4,92.16,,,
1513,0.03,48.43,73.55,,,
1514,0.03,48.46,73.53,,,
1515,0.03,48.49,79.88,,,
1516,0.03,48.52,79.9,,,
1517,0.03,48.55,78.75,,,
1518,0.03,48.58,82.17,,,
1519,0.03,48.61,82.33,,,
1520,0.03,48.64,84.78,,,
1521,0.03,48.68,89.24,,,
1522,0.03,48.71,88.59,,,
1523,0.03,48.74,81.75,,,
1524,0.03,48.77,81.85,,,
1525,0.03,48.8,83.87,,,
1526,0.03,48.83,85.4,,,
1527,0.03,48.86,86.39,,,
1528,0.03,48.89,86.45,,,
1529,0.03,48.92,85.74,,,
1530,0.03,48.95,83.96,,,
1531,0.03,48.99,79.67,,,
1532,0.03,49.02,83.27,,,
1533,0.03,49.05,87.81,,,
1534,0.03,49.08,83.87,,,
1535,0.03,49.11,83.41,,,
1536,0.03,49.14,89.5,,,
1537,0.03,49.17,90.55,,,
1538,0.03,49.2,76.65,,,
1539,0.03,49.23,74.94,,,
1540,0.03,49.26,81.26,,,
1541,0.03,49.3,83.21,,,
1542,0.03,49.33,85.34,,,
1543,0.03,49.36,85.45,,,
1544,0.03,49.39,83.78,,,
1545,0.03,49.42,83.21,,,
1546,0.03,49.45,82.3,,,
1547,0.03,49.48,81.95,,,
1548,0.03,49.51,88.05,,,
1549,0.03,49.54,89.82,,,
1550,0.03,49.57,83.58,,,
1551,0.03,49.61,79.3,,,
1552,0.03,49.64,81.41,,,
1553,0.03,49.67,97.82,,,
1554,0.03,49.7,86.27,,,
1555,0.03,49.73,73.92,,,
1556,0.03,49.76,96.12,,,
1557,0.03,49.79,99.05,,,
1558,0.03,49.82,73.24,,,
1559,0.03,49.85,83.71,,,
1560,0.03,49.88,103.96,,,
1561,0.03,49.92,96.59,,,
1562,0.03,49.95,69.75,,,
1563,0.03,49.98,85.34,,,
1564,0.03,50.01,92.65,,,
1565,0.03,50.04,87.61,,,
1566,0.03,50.07,85.61,,,
1567,0.03,50.1,88.56,,,
1568,0.03,50.13,90.27,,,
1569,0.03,50.16,96.46,,,
1570,0.03,50.19,96.57,,,
